"ts","uid","id_orig_h","id_orig_p","id_resp_h","id_resp_p","proto","service","duration","orig_bytes","resp_bytes","conn_state","local_orig","local_resp","missed_bytes","history","orig_pkts","orig_ip_bytes","resp_pkts","resp_ip_bytes","tunnel_parents","ip_proto"
"1722307129.394561","C86LWF1oxJ81Vjtqc","172.16.1.66","49691","172.16.1.4","389","tcp","ldap_tcp","0.198053","2626","536","RSTR","T","T","0","ShADadr","8","2958","6","788","-"
"1722307129.420926","CGUgJl1z2rIzHzKpfa","172.16.1.66","49692","172.16.1.4","445","tcp","gssapi,smb,ntlm","10.866174","1798","1646","RSTO","T","T","0","ShADdR","12","2290","9","2018","-"
"1722307129.423125","CX4cxP38oM4qREa0va","172.16.1.66","49693","172.16.1.4","88","tcp","krb_tcp","0.002244","1924","122","RSTR","T","T","0","ShADadFr","5","2136","5","334","-"
"1722307129.439539","CrLSyk3BougR3A8hjd","172.16.1.66","49847","172.16.1.4","389","udp","ldap_udp","0.000254","242","213","SF","T","T","0","Dd","1","270","1","241","-"
"1722307129.530082","ClSdS2zyboB1egP13","172.16.1.66","50203","172.16.1.4","53","udp","dns","0.055813","41","185","SF","T","T","0","Dd","1","69","1","213","-"
"1722307129.530130","CvS10QQMpLD5od0W6","172.16.1.66","57308","172.16.1.4","53","udp","dns","0.000296","47","134","SF","T","T","0","Dd","1","75","1","162","-"
"1722307129.553375","CsCzUk7aUmd7V2Gs8","172.16.1.66","49694","172.16.1.4","445","tcp","gssapi,smb,krb,dce_rpc","582.115695","27270","21672","S1","T","T","0","ShADdatTT","129","32519","119","26780","-"
"1722307129.555880","CwzMmk4KmWnZ3D6Xbc","172.16.1.66","49695","172.16.1.4","88","tcp","krb_tcp","0.001904","1966","1949","RSTR","T","T","0","ShADadFr","6","2218","6","2201","-"
"1722307129.557883","Ctkixy3l3xWkA0gDDj","172.16.1.66","49696","172.16.1.4","88","tcp","krb_tcp","0.001301","1733","1764","RSTR","T","T","0","ShADadFr","6","1985","6","2016","-"
"1722307129.588050","CXZktC1AtNeytlc0X1","172.16.1.66","49697","23.215.55.140","80","tcp","http","0.109889","111","187","SF","T","F","0","ShADafF","5","323","4","351","-"
"1722307129.946513","CRskjs1GCEpInRABM4","172.16.1.66","49698","172.16.1.4","389","tcp","ldap_tcp","0.072097","4169","4076","RSTR","T","T","0","ShADdarF","17","4861","16","4728","-"
"1722307129.987384","CLmy8wIRPCJtIKEOh","172.16.1.66","57977","172.16.1.4","53","udp","dns","0.000307","47","134","SF","T","T","0","Dd","1","75","1","162","-"
"1722307129.993088","C7wZi82cOSWJ8Gfpd7","172.16.1.66","49699","172.16.1.4","389","tcp","ldap_tcp","0.005377","2421","442","RSTR","T","T","0","ShADadFr","7","2713","6","694","-"
"1722307129.999478","CubozK3h9cTLYmMqi7","172.16.1.66","49700","172.16.1.4","389","tcp","ldap_tcp","0.002914","2585","296","RSTR","T","T","0","ShADadFr","7","2877","6","548","-"
"1722307130.008714","C8Q0MUfzpdrnT0Wrg","172.16.1.66","49701","172.16.1.4","389","tcp","ldap_tcp","0.009184","3451","496","RSTR","T","T","0","ShADadrF","8","3783","7","788","-"
"1722307130.012302","ChldjzJEZbglnrBE5","172.16.1.66","49702","172.16.1.4","88","tcp","krb_tcp","0.001084","266","269","RSTR","T","T","0","ShADdFar","4","438","4","441","-"
"1722307130.013395","CINkZi31FuaDLSVcCb","172.16.1.66","49703","172.16.1.4","88","tcp","krb_tcp","0.001184","345","1915","RSTR","T","T","0","ShADdFar","5","557","5","2127","-"
"1722307130.014642","CwmhR22Jwc4GmtlJS8","172.16.1.66","49704","172.16.1.4","88","tcp","krb_tcp","0.001512","1876","1825","RSTR","T","T","0","ShADadFr","6","2128","6","2077","-"
"1722307130.419216","CeYDRr3hX1hbDVyR2k","172.16.1.66","49744","172.16.1.4","445","tcp","-","0.000474","0","1","OTH","T","T","0","^dR","1","40","1","41","-"
"1722307133.082666","CXVUtw00JnBi9R2Nh","172.16.1.66","60777","172.16.1.4","53","udp","dns","0.893982","290","445","SF","T","T","0","DdX","3","374","3","529","-"
"1722307133.084227","Cm68jt4F58CHDDdTr7","172.16.1.66","60778","172.16.1.4","389","udp","ldap_udp","0.000501","243","213","SF","T","T","0","Dd","1","271","1","241","-"
"1722307133.192409","Cac9iQ2Mjd0jKQHZG4","172.16.1.66","60779","172.16.1.4","389","udp","ldap_udp","0.000578","243","213","SF","T","T","0","Dd","1","271","1","241","-"
"1722307133.305387","C0UPleztDdKTbViY6","172.16.1.66","49705","172.16.1.4","135","tcp","dce_rpc","38.131970","328","376","SF","T","T","0","ShADdFaf","7","620","5","588","-"
"1722307133.308978","CLs6qc4hFYOyT74mZ6","172.16.1.66","49706","172.16.1.4","49667","tcp","gssapi,dce_rpc","38.127173","3794","981","SF","T","T","0","ShADadFf","12","4286","10","1393","-"
"1722307133.309747","CUmH8cAbyHeVIaECh","172.16.1.66","49707","172.16.1.4","88","tcp","krb_tcp","0.001891","1940","1913","RSTR","T","T","0","ShADadFr","6","2192","6","2165","-"
"1722307135.129046","CobICl2xHZFtehqmzl","172.16.1.66","138","172.16.1.255","138","udp","-","0.007442","387","0","S0","T","T","0","D","2","443","0","0","-"
"1722307136.810970","CTkAHP2JTOVCE2bzoe","172.16.1.66","49708","23.52.9.222","443","tcp","ssl","0.439273","2209","7396","SF","T","F","0","ShADadFf","11","2661","14","7960","-"
"1722307137.237703","CTBeQG27s5jmNo9mdj","172.16.1.66","49709","23.52.9.222","443","tcp","ssl","0.308110","2512","1326","SF","T","F","0","ShADadFf","10","2924","12","1810","-"
"1722307137.535837","CRDnlI1SzruLA2RZ05","172.16.1.66","49710","23.52.9.222","443","tcp","ssl","0.324144","3902","1326","SF","T","F","0","ShADadfF","10","4314","10","1730","-"
"1722307137.862577","Cd3il22Y11mMXDrBC6","172.16.1.66","49711","23.52.9.222","443","tcp","ssl","0.307905","2628","1326","SF","T","F","0","ShADadFf","11","3080","13","1850","-"
"1722307138.172563","C4but31zasIOlNQKxd","172.16.1.66","49712","23.52.9.222","443","tcp","ssl","0.308709","2628","1326","SF","T","F","0","ShADadfF","10","3040","11","1770","-"
"1722307138.484104","C4jvqk4IYq8DE5C9Xe","172.16.1.66","49713","23.52.9.222","443","tcp","ssl","0.299420","3902","1326","SF","T","F","0","ShADadfF","10","4314","10","1730","-"
"1722307138.787182","CkXerg2yVryEQZHZXb","172.16.1.66","49714","23.52.9.222","443","tcp","ssl","0.292502","2928","1326","SF","T","F","0","ShADadFf","10","3340","11","1770","-"
"1722307139.078344","CwQZWS3XQaUmODwQ34","172.16.1.66","49715","23.52.9.222","443","tcp","ssl","0.322500","2512","1326","SF","T","F","0","ShADadfF","9","2884","10","1730","-"
"1722307139.404338","CPxcEkzai2Y2SKHXe","172.16.1.66","49716","23.52.9.222","443","tcp","ssl","0.286423","3240","1326","SF","T","F","0","ShADadfF","10","3652","10","1730","-"
"1722307139.693882","CntHPzFxTrxlq0CPg","172.16.1.66","49717","23.52.9.222","443","tcp","ssl","0.301861","3148","1326","SF","T","F","0","ShADadfF","10","3560","10","1730","-"
"1722307147.508287","CANuBQw2e715xuka8","172.16.1.66","57308","172.16.1.4","53","udp","dns","0.000400","47","134","SF","T","T","0","Dd","1","75","1","162","-"
"1722307147.508334","C5xTSHLfIhV7gbRNb","172.16.1.66","60777","172.16.1.4","53","udp","dns","16.504585","313","845","SF","T","T","0","Dd","8","537","5","985","-"
"1722307152.511547","CoNAUN14BZj7OXoDk","172.16.1.66","49718","172.16.1.4","88","tcp","krb_tcp","0.001531","238","210","RSTR","T","T","0","ShADdFar","4","410","4","382","-"
"1722307152.518371","CzLsUj36gtuvs5vTY3","172.16.1.66","49719","172.16.1.4","88","tcp","krb_tcp","0.002228","318","1831","RSTR","T","T","0","ShADdFar","5","530","5","2043","-"
"1722307152.520845","CkWyQM366l9ReBkGwf","172.16.1.66","49720","172.16.1.4","88","tcp","krb_tcp","0.002198","1737","1759","RSTR","T","T","0","ShADadFr","6","1989","6","2011","-"
"1722307152.539701","CS9ZfI3fSEZN1Ibav5","172.16.1.66","50706","172.16.1.4","389","udp","ldap_udp","0.000390","243","213","SF","T","T","0","Dd","1","271","1","241","-"
"1722307152.742092","C0WP0q3U2a2iP028Ae","172.16.1.66","49721","172.16.1.4","135","tcp","dce_rpc","17.554017","496","740","SF","T","T","0","ShADdFaf","8","828","6","992","-"
"1722307152.756811","C0nkBe4q48ToZvxP2e","172.16.1.66","49722","172.16.1.4","88","tcp","krb_tcp","0.001692","1918","1901","RSTR","T","T","0","ShADadFr","6","2170","6","2153","-"
"1722307152.765381","CRLez84Csdxrw2Iil9","172.16.1.66","49723","172.16.1.4","49695","tcp","dce_rpc","17.530651","2415","1616","SF","T","T","0","ShADdFaf","12","2907","10","2028","-"
"1722307152.773986","CVSZRK2mxgm9L5Tg3f","172.16.1.66","49724","172.16.1.4","389","tcp","ldap_tcp","0.033748","3055","818","RSTR","T","T","0","ShADadr","7","3347","6","1070","-"
"1722307152.780641","CJMqDO2lU8kXBXtLg3","172.16.1.66","49725","172.16.1.4","88","tcp","krb_tcp","0.001823","1892","1865","RSTR","T","T","0","ShADadFr","6","2144","6","2117","-"
"1722307152.781510","CEa1ap4b8WroLIYwvg","172.16.1.66","49726","172.16.1.4","389","tcp","ldap_tcp","0.022832","2602","536","RSTR","T","T","0","ShADadr","7","2894","6","788","-"
"1722307152.782580","C9axWW1OpzhVPtHjG2","172.16.1.66","49727","172.16.1.4","88","tcp","krb_tcp","0.001056","1685","1716","RSTR","T","T","0","ShADadFr","6","1937","6","1968","-"
"1722307153.027794","CQHVjW2TFpARzQXO3","172.16.1.66","49728","172.16.1.4","445","tcp","gssapi,smb,krb","558.641214","9836","6364","S1","T","T","0","ShADdaTtT","69","12660","59","8931","-"
"1722307153.029819","Cn1htx2eweiOnFrQjc","172.16.1.66","49729","172.16.1.4","88","tcp","krb_tcp","0.001810","1867","1815","RSTR","T","T","0","ShADadFr","6","2119","6","2067","-"
"1722307153.916627","CkQMmj1uWL7YX1Q90a","172.16.1.66","49730","23.198.7.175","443","tcp","ssl","109.950106","932","5588","RSTO","T","F","0","ShADadFR","16","1584","17","6272","-"
"1722307154.626989","CP8KQg2meFK6heSzyc","172.16.1.66","49731","13.69.239.79","443","tcp","ssl","1.093035","2014","4678","SF","T","F","0","ShADadFf","13","2546","15","5282","-"
"1722307154.849466","CREARhd6LpjzjlFag","172.16.1.66","49732","23.52.9.222","443","tcp","ssl","0.400312","2760","1326","SF","T","F","0","ShADadfF","10","3172","10","1730","-"
"1722307155.052583","CdGhlp2Wf0rYcA1sjd","172.16.1.66","49733","20.96.153.111","443","tcp","ssl","108.835303","1916","6560","SF","T","F","0","ShADadFf","12","2408","14","7124","-"
"1722307156.640743","Cypo8V17drwgiBYBxg","172.16.1.66","64662","172.16.1.4","53","udp","dns","7.480533","128","250","SF","T","T","0","Dd","4","240","1","278","-"
"1722307157.494197","CdQTWS2aIIF5sm4UU5","172.16.1.66","49734","23.198.7.175","443","tcp","ssl","174.662957","15689","96438","S3","T","F","0","ShADadf","53","17821","103","100562","-"
"1722307157.557179","CtK9sZnrjVGOrHlj1","172.16.1.66","51396","172.16.1.4","53","udp","dns","10.069364","109","425","SF","T","T","0","Dd","3","193","3","509","-"
"1722307157.666117","CqZwYc24HLfiYZvNl3","172.16.1.66","62463","172.16.1.4","53","udp","dns","6.086521","104","443","SF","T","T","0","Dd","3","188","3","527","-"
"1722307157.672173","CRxwvq3m9usenpfz26","172.16.1.66","49735","52.109.6.53","443","tcp","ssl","133.286333","797","7605","SF","T","F","0","ShADadfF","17","1489","20","8409","-"
"1722307157.679217","COQE4f2N4T3kQ1qYR5","172.16.1.66","49736","204.79.197.203","443","tcp","ssl","109.884017","1194","16269","SF","T","F","0","ShADadFf","15","1806","23","17193","-"
"1722307158.609508","CH5CV5M7zBvnfQo44","172.16.1.66","49737","52.109.0.142","443","tcp","ssl","128.215855","693","6913","RSTR","T","F","0","ShADadr","12","1185","15","7517","-"
"1722307163.273336","CS2TMK2vzVEHcMRdXj","172.16.1.66","49738","52.109.0.142","443","tcp","ssl","110.013474","2069","10359","SF","T","F","0","ShADadFf","16","2721","18","11083","-"
"1722307163.375197","CLHPdA2MtdSgkWpE9f","172.16.1.66","49739","20.241.44.114","443","tcp","ssl","34.816455","730","6629","RSTR","T","F","0","ShADadr","9","1102","12","7113","-"
"1722307163.754160","CSeLnUY25LKzrUhWh","172.16.1.66","49740","23.52.9.140","443","tcp","ssl","109.553939","737","9976","SF","T","F","0","ShADadFfR","13","1269","15","10580","-"
"1722307164.014160","C8leHx4PsVNB7zwhFj","172.16.1.66","50203","172.16.1.4","53","udp","dns","0.075968","40","99","SF","T","T","0","Dd","1","68","1","127","-"
"1722307164.093880","CMsAxOt2cjq8y9yn9","172.16.1.66","49741","20.7.2.167","443","tcp","ssl","475.793038","2745","5402","S1","T","F","0","ShADadT","17","3439","19","6166","-"
"1722307164.129285","CK6emX1PzXvIAgMdNb","172.16.1.66","49742","23.48.203.208","443","tcp","ssl","68.462429","1785","24176","SF","T","F","0","ShADadFfR","16","2437","29","25340","-"
"1722307164.129371","CkWWHA3RMc70FmcdXl","172.16.1.66","49743","23.48.203.208","443","tcp","ssl","103.455241","1440","59555","SF","T","F","0","ShADadFfR","21","2292","53","61679","-"
"1722307167.629882","Cy7ik21ObkpZTAQoZ4","172.16.1.66","49744","13.107.5.93","443","tcp","ssl","65.571557","1265","14491","RSTR","T","F","0","ShADadr","10","1677","18","15215","-"
"1722307171.994719","C4Ttbo21wGf2kMMrA9","172.16.1.66","49745","23.48.203.208","443","tcp","ssl","60.597001","557","7118","SF","T","F","0","ShADadFfR","10","969","12","7602","-"
"1722307171.996546","C2GbiG43TyqZkhQ6Va","172.16.1.66","49746","23.48.203.208","443","tcp","ssl","60.595174","748","9388","SF","T","F","0","ShADadFfR","10","1160","14","9952","-"
"1722307173.975449","CyLpDe36sxaClSZgfd","172.16.1.66","123","172.16.1.4","123","udp","-","0.001019","120","120","SF","T","T","0","Dd","1","148","1","148","-"
"1722307184.201467","CRg7SVzQ7tifiefIa","172.16.1.66","49708","172.16.1.4","445","tcp","-","0.000508","0","1","OTH","T","T","0","^dR","1","40","1","41","-"
"1722307188.954119","C0jPfA35JzDeoejdL5","172.16.1.66","49747","172.16.1.4","88","tcp","krb_tcp","0.002643","1940","1913","RSTR","T","T","0","ShADadFr","6","2192","6","2165","-"
"1722307188.956873","C1wXvJXlqvSuNHNB9","172.16.1.66","49748","172.16.1.4","88","tcp","krb_tcp","0.001425","1733","1764","RSTR","T","T","0","ShADadFr","6","1985","6","2016","-"
"1722307192.925833","CTSPK03o9jsh049X66","172.16.1.66","51396","172.16.1.4","53","udp","dns","0.860819","75","155","SF","T","T","0","Dd","2","131","2","211","-"
"1722307192.925870","C7KfQ53xnCr8x9kdMe","172.16.1.66","62463","172.16.1.4","53","udp","dns","4.041031","132","112","SF","T","T","0","Dd","4","244","1","140","-"
"1722307193.011903","CHdh0VsPS2VTPXDQ7","172.16.1.66","49749","140.82.113.3","443","tcp","ssl","0.804061","732","7623","SF","T","F","0","ShADadFfR","12","1224","16","8267","-"
"1722307193.788197","CENYv03VDU6Ujd5Fkb","172.16.1.66","49750","185.199.110.133","443","tcp","ssl","6.030965","1222","797468","SF","T","F","0","ShADadWFfR","71","4074","582","820753","-"
"1722307196.968037","Cw9uxU38K73Ee6QzR1","172.16.1.66","49751","199.232.196.209","443","tcp","ssl","5.838436","696","1514203","RSTO","T","F","0","ShADadWR","88","4228","1084","1557572","-"
"1722307196.968253","CZD4EH1DdepuqjL1i","172.16.1.66","49752","199.232.196.209","443","tcp","ssl","5.838030","712","4334336","RSTO","T","F","0","ShADadWWR","238","10244","3079","4457535","-"
"1722307196.968421","CNFBmz3uxwf3tnfdoe","172.16.1.66","49753","199.232.196.209","443","tcp","ssl","5.837663","714","2690911","RSTO","T","F","0","ShADadWWR","129","5886","1922","2767806","-"
"1722307205.953226","CxQUMY3oA7XxZE4RG4","172.16.1.66","49754","141.98.10.79","12132","tcp","-","508.669986","16854","0","S1","T","F","0","ShADa","206","25106","205","8204","-"
"1722307206.835504","CnsiVX3PRoDCTYxHN1","172.16.1.66","51396","172.16.1.4","53","udp","dns","18.851699","322","1256","SF","T","T","0","Dd","7","518","7","1452","-"
"1722307206.922045","CRiD141rJGe0Szhkmf","172.16.1.66","49755","208.95.112.1","80","tcp","http","0.091274","188","471","SF","T","F","0","ShADafF","5","400","4","635","-"
"1722307207.516607","CgT6zH2CV6Uk2e2NC1","172.16.1.66","57308","172.16.1.4","53","udp","dns","0.000263","47","134","SF","T","T","0","Dd","1","75","1","162","-"
"1722307211.848451","C8lWc014Zh3G3w9Dag","172.16.1.66","49756","52.191.219.104","443","tcp","ssl","0.517484","1011","4253","SF","T","F","0","ShADadFf","12","1503","15","4857","-"
