"ts","fingerprint","certificate_version","certificate_serial","certificate_subject","certificate_issuer","certificate_not_valid_before","certificate_not_valid_after","certificate_key_alg","certificate_sig_alg","certificate_key_type","certificate_key_length","certificate_exponent","certificate_curve","san_dns","san_uri","san_email","san_ip","basic_constraints_ca","basic_constraints_path_len","host_cert","client_cert"
"1722307164.028654","cb3ccbb76031e5e0138f8dd39a23f9de47ffc35e43c1144cea27d46a5ab1cb5f","3","033AF1E6A711A9A0BB2864B11D09FAE5","CN=DigiCert Global Root G2,OU=www.digicert.com,O=DigiCert Inc,C=US","CN=DigiCert Global Root G2,OU=www.digicert.com,O=DigiCert Inc,C=US","1375358400.000000","2147169600.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","-","-","-","-","T","-","F"
"1722307164.273780","b17b344329326a1bdf4e572f6b321808cfeeaf76061b98971a97020ad033d623","3","33004212DA35107F6EC17235AE0000004212DA","CN=*.wns.windows.com,O=Microsoft Corporation,L=Redmond,ST=WA,C=US","CN=Microsoft Azure RSA TLS Issuing CA 08,O=Microsoft Corporation,C=US","1720529738.000000","1751633738.000000","rsaEncryption","sha384WithRSAEncryption","rsa","2048","65537","-","*.wns.windows.com","-","-","-","F","-","T"
"1722307164.273780","511c1c41cb7eb2a10078c32c82f17925ba786de46c633921d038e7409e15a5ea","3","0EFB7E547EDF0FF1069AEE57696D7BA0","CN=Microsoft Azure RSA TLS Issuing CA 08,O=Microsoft Corporation,C=US","CN=DigiCert Global Root G2,OU=www.digicert.com,O=DigiCert Inc,C=US","1686182400.000000","1787702399.000000","rsaEncryption","sha384WithRSAEncryption","rsa","4096","65537","-","-","-","-","-","T","0","F"
"1722307193.251143","fd6e9b0ef398bcd904c3b2ec167a7b0fda7201c903c53a6a6ae5d0414363ef65","3","4E28F786B66C1A3B942CD2C40EB742A5","CN=github.com","CN=Sectigo ECC Domain Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB","1709769600.000000","1741391999.000000","id-ecPublicKey","ecdsa-with-SHA256","ecdsa","256","-","prime256v1","github.com,www.github.com","-","-","-","F","-","T"
"1722307193.251143","61e97375e9f6da982ff5c19e2f94e66c4e35b6837ce3b914d2245c7f5f65825f","3","F3644E6B6E0050237E0946BD7BE1F51D","CN=Sectigo ECC Domain Validation Secure Server CA,O=Sectigo Limited,L=Salford,ST=Greater Manchester,C=GB","CN=USERTrust ECC Certification Authority,O=The USERTRUST Network,L=Jersey City,ST=New Jersey,C=US","1541116800.000000","1924991999.000000","id-ecPublicKey","ecdsa-with-SHA384","ecdsa","256","-","prime256v1","-","-","-","-","T","0","F"
"1722307193.251143","a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea","3","56671D04EA4F994C6F10814759D27594","CN=USERTrust ECC Certification Authority,O=The USERTRUST Network,L=Jersey City,ST=New Jersey,C=US","CN=AAA Certificate Services,O=Comodo CA Limited,L=Salford,ST=Greater Manchester,C=GB","1552348800.000000","1861919999.000000","id-ecPublicKey","sha384WithRSAEncryption","ecdsa","384","-","secp384r1","-","-","-","-","T","-","F"
"1722307193.881362","09010cce9b722155c7e686b07739d3d2dc0605dea1a4984a0b965e18777726b5","3","063D4917404D39E513CB3FEECD1B2E1B","CN=*.github.io,O=GitHub\\, Inc.,L=San Francisco,ST=California,C=US","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1,O=DigiCert Inc,C=US","1710460800.000000","1741996799.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.github.io,github.io,githubusercontent.com,www.github.com,*.github.com,*.githubusercontent.com,github.com","-","-","-","F","-","T"
"1722307193.881362","c8025f9fc65fdfc95b3ca8cc7867b9a587b5277973957917463fc813d0b625a9","3","0CF5BD062B5602F47AB8502C23CCF066","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1,O=DigiCert Inc,C=US","CN=DigiCert Global Root G2,OU=www.digicert.com,O=DigiCert Inc,C=US","1617062400.000000","1932595199.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","-","-","-","-","T","0","F"
"1722307197.085846","ab1b6a77361f5742250ee491d33a192ce0d229c4394704627b4372eef111bdbc","3","0188BE00E19B071CC5266771C5756B44","CN=repo1.maven.org","CN=GlobalSign Atlas R3 DV TLS CA 2023 Q4,O=GlobalSign nv-sa,C=BE","1702825043.000000","1737125842.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","repo1.maven.org","-","-","-","F","-","T"
"1722307197.085846","bb32b9044163d739e82233aebc7ef3a23565b748242efe0973098748287d9e76","3","7F1F2C49C60FC7562F5899D6CD6019B3","CN=GlobalSign Atlas R3 DV TLS CA 2023 Q4,O=GlobalSign nv-sa,C=BE","CN=GlobalSign,O=GlobalSign,OU=GlobalSign Root CA - R3","1689738149.000000","1752883200.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","-","-","-","-","T","0","F"
"1722307212.011830","5a0238e0fce1cd8f03b1e0f3f41f6d31a87d126f2ababd69b3710174ec874e0e","3","330000026175B6CFD1B85F0313000000000261","CN=settings-win.data.microsoft.com,OU=WSE,O=Microsoft,L=Redmond,ST=WA,C=US","CN=Microsoft Secure Server CA 2011,O=Microsoft Corporation,L=Redmond,ST=Washington,C=US","1693507242.000000","1732992042.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","settings-win.data.microsoft.com","-","-","-","F","-","T"
"1722307242.283090","692ba795059234d2d3cd43d8d57d6d9060fefd070ec6542f5cf0f457d0b57708","3","3300000204F84833D83E298D5C000000000204","CN=api.cdp.microsoft.com,OU=DSP,O=Microsoft,L=Redmond,ST=WA,C=US","CN=Microsoft Update Secure Server CA 2.1,O=Microsoft Corporation,L=Redmond,ST=Washington,C=US","1706217942.000000","1737840342.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","api.cdp.microsoft.com,*.api.cdp.microsoft.com,*.backend.api.cdp.microsoft.com","-","-","-","F","-","T"
"1722307242.283090","6139e2df97dc93bf7e90a303f75b3968fd06c57316b45e94dcff773707cf2754","3","330000000AB891A2C80A50A5DF00000000000A","CN=Microsoft Update Secure Server CA 2.1,O=Microsoft Corporation,L=Redmond,ST=Washington,C=US","CN=Microsoft Root Certificate Authority 2011,O=Microsoft Corporation,L=Redmond,ST=Washington,C=US","1340300015.000000","1813599815.000000","rsaEncryption","sha256WithRSAEncryption","rsa","4096","65537","-","-","-","-","-","T","0","F"
"1722307332.790361","e5c29bd127acb526c86ce3057bad63e4b3fa370d5178e1650352ba978c79e29b","3","33006A4A629025338E234623FD0000006A4A62","CN=ecs.office.com,O=Microsoft Corporation,L=Redmond,ST=WA,C=US","CN=Microsoft Azure RSA TLS Issuing CA 03,O=Microsoft Corporation,C=US","1719310416.000000","1750414416.000000","rsaEncryption","sha384WithRSAEncryption","rsa","2048","65537","-","*.ecs.office.com,ecs.office.com","-","-","-","F","-","T"
"1722307333.383369","9f8ed1fc113ff4a05bdd72bab5d9ab02e00849860afbb85d567e00e6050190ae","3","0ECDAB152D2161F7C843D25F3F00FCDE","CN=outlook.com,O=Microsoft Corporation,L=Redmond,ST=Washington,C=US","CN=DigiCert Cloud Services CA-1,O=DigiCert Inc,C=US","1719446400.000000","1750982399.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.clo.footprintdns.com,*.hotmail.com,*.internal.outlook.com,*.live.com,*.nrb.footprintdns.com,*.office.com,*.office365.com,*.outlook.com,*.outlook.office365.com,attachment.outlook.live.net,attachment.outlook.office.net,attachment.outlook.officeppe.net,attachments.office.net,attachments-sdf.office.net,ccs.login.microsoftonline.com,ccs-sdf.login.microsoftonline.com,hotmail.com,mail.services.live.com,office365.com,outlook.com,outlook.office.com,substrate.office.com,substrate-sdf.office.com","-","-","-","F","-","T"
"1722307333.383369","5f88694615e4c61686e106b84c3338c6720c535f60d36f61282ed15e1977dd44","3","0F171A48C6F223809218CD2ED6DDC0E8","CN=DigiCert Cloud Services CA-1,O=DigiCert Inc,C=US","CN=DigiCert Global Root CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1600992000.000000","1916524799.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","-","-","-","-","T","0","F"
"1722307345.640468","4668fc5e02e77d34cae7842dda1b6a929ae033725378c0fcc116248100e9079e","3","3300001BCD5C024227B1D02487000000001BCD","CN=templatesmetadata.office.net,O=Microsoft Corporation,L=Redmond,ST=WA,C=US","CN=Microsoft Azure ECC TLS Issuing CA 08,O=Microsoft Corporation,C=US","1719547859.000000","1750651859.000000","id-ecPublicKey","ecdsa-with-SHA384","ecdsa","256","-","prime256v1","metadata.templates.cdn.office.net,templatesmetadata.office.net","-","-","-","F","-","T"
"1722307345.640468","89aade767b7ba43f8dde8e9e74a2fcbbea40d57155f7e1f2259c88835601faed","3","0EF2E5D83681520255E92C608FBC2FF4","CN=Microsoft Azure ECC TLS Issuing CA 08,O=Microsoft Corporation,C=US","CN=DigiCert Global Root G3,OU=www.digicert.com,O=DigiCert Inc,C=US","1686182400.000000","1787702399.000000","id-ecPublicKey","ecdsa-with-SHA384","ecdsa","384","-","secp384r1","-","-","-","-","T","0","F"
"1722307356.257786","4545febc03cdbf1297668f8eb990ec6e6dbc00cf6a19a178655b40c202d2c09e","3","33000002D045C6F0D3C6073F2A0000000002D0","CN=*.events.data.microsoft.com,OU=WSE,O=Microsoft,L=Redmond,ST=WA,C=US","CN=Microsoft Secure Server CA 2011,O=Microsoft Corporation,L=Redmond,ST=Washington,C=US","1715898476.000000","1747434476.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.events.data.microsoft.com,events.data.microsoft.com,*.vortex-win.data.microsoft.com,vortex-win.data.microsoft.com,*.vortex.data.microsoft.com,vortex.data.microsoft.com,*.events.data.microsoft.us,events.data.microsoft.us,*.vortex-win.data.microsoft.us,vortex-win.data.microsoft.us,*.vortex.data.microsoft.us,vortex.data.microsoft.us,*.events.endpoint.security.microsoft.us,events.endpoint.security.microsoft.us,*.events.endpoint.security.microsoft.com,events.endpoint.security.microsoft.com","-","-","-","F","-","T"
"1722307469.582859","f36e75119701bd792a88fc1a9248956352081a1dfc7d01b25168417aba64cd6d","3","0C7D3FFAE9EA19FE85C06653543D1CD8","CN=downloads-jau.oracle.com,O=Oracle Corporation,L=Redwood City,ST=California,C=US","CN=DigiCert TLS RSA SHA256 2020 CA1,O=DigiCert Inc,C=US","1712534400.000000","1744156799.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","downloads-jau.oracle.com,javadl.sun.com,javadl.oracle.com,javadl-uat.oracle.com,sdlc-esd-stage.oracle.com,rps-svcs.oracle.com,javadl-esd-stage-secure.oracle.com,javadl-esd-secure.oracle.com","-","-","-","F","-","T"
"1722307469.582859","52274c57ce4dee3b49db7a7ff708c040f771898b3be88725a86fb4430182fe14","3","06D8D904D5584346F68A2FA754227EC4","CN=DigiCert TLS RSA SHA256 2020 CA1,O=DigiCert Inc,C=US","CN=DigiCert Global Root CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1618358400.000000","1933891199.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","-","-","-","-","T","0","F"
